brand,platform,post_url,post_date,post_time,post_type,video_length_seconds,caption_text,hashtags,likes,comments,shares,saves,views,impressions,engagement_rate_manual,visual_style,caption_tone,cta_type,has_creator_collab,creator_handle,has_music_audio,audio_description,emoji_count_in_caption,caption_word_count,mentions_count,is_paid_partnership,notes,content_pillar,collaboration,content_mix_funnel,sku,content_theme
Jose Cuervo,Instagram,https://www.instagram.com/p/DT3gW5GDJ0M/,2026-01-23,15:52,Carousel,0,"There’s a tray of Cuervo cocktails… who are you sharing them with??

Tag your happy hour crew below 👇",,104,10,13,5,0,4007,3.29,,Casual / Conversational,Tag a friend,No,,No,,1,19,0,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",The Ritual,Cuervo,Entertain,,Cocktail Highlights
Jose Cuervo,Instagram,https://www.instagram.com/p/DTySNC9EY-K/,2026-01-21,15:12,Carousel,0,"Who’s ready for another round? 👀🔥

Shots going up, cocktails flowing, and the whole crew locked in.

Save this for your next night out!",,56,0,3,2,0,3173,1.92,,Casual / Conversational,None,No,,No,,2,24,0,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",The Ritual,Cuervo,Entertain,,Cocktail Highlights
Jose Cuervo,Instagram,https://www.instagram.com/p/DTs_lHvDs3t/,2026-01-19,13:53,Carousel,0,"Nights like these don’t need much… just Cuervo, good company, and a reason to stay a little longer 🌙 🥃",,58,2,0,2,0,3147,1.97,,Casual / Conversational,None,No,,No,,2,20,0,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",The Craft,Cuervo,Entertain,,Product/Lifestyle
Jose Cuervo,Instagram,https://www.instagram.com/p/DTmWosKjcua/,2026-01-17,00:00,Static Image,0,"A little throwback moment never hurt anyone 📺✨

We bring our iconic Cuervo ads to our activations to celebrate our history — timeless & unforgettable.

Share this with a tequila lover!",,38,1,0,1,0,3430,1.17,,Nostalgic / Heritage,Share this,No,,No,,2,31,0,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",The Craft,Cuervo,Edutain,,Brand Heritage / Culture
Jose Cuervo,Instagram,https://www.instagram.com/p/DTi6H46jkY4/,2026-01-15,15:53,Carousel,0,"We rang in the new year the only way we know how 🥂🔥

Hit the link in bio to learn a new Cuervo cocktail recipe & keep the vibes going!",,50,0,3,2,0,2665,2.06,,Educational / Informative,Link in bio,No,,No,,2,30,0,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",The Ritual,Cuervo,Entertain,,Cocktail Highlights
Jose Cuervo,Instagram,https://www.instagram.com/p/DTTcjDZD1ha/,2026-01-09,15:46,Carousel,0,"Good music, great friends, and even better tequila 🍹🔥 Cuervo brought the party to Akamba! Every sip, every beat, every moment was unforgettable!!

Do you want to join us this year? 👀",,61,3,1,3,0,6228,1.09,,Playful / Fun,None,No,,No,,3,32,0,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",The Ritual,Cuervo,Entertain,,Event/Activation
Jose Cuervo,Instagram,https://www.instagram.com/p/DTOBGq4j7_i/,2026-01-07,13:10,Carousel,0,"Four tequilas. Endless ways to raise your glass. Which Cuervo are you reaching for?

Blanco, Reposado, Anejo, or Cristalino 🥃👇",,107,7,19,2,0,4431,3.05,,Casual / Conversational,None,No,,No,,2,20,0,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",The Craft,Cuervo,Educate,,Cocktail Highlights
Jose Cuervo,Instagram,https://www.instagram.com/p/DTI29LUDAwz/,2026-01-05,13:05,Carousel,0,"New year, new season… same legendary Cuervo fun 😎✨

Tag the friend you’re bringing to the next event!",,59,6,1,3,0,4921,1.4,,Playful / Fun,None,No,,No,,2,18,0,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",The Ritual,Cuervo,Entertain,,Cultural Moment/Holiday
Jose Cuervo,Instagram,https://www.instagram.com/reel/DS8N2sYEmAP/,2025-12-31,15:16,Reel,0,"What an amazing year full of friends, fun, & even more tequila! Wishing you all a happy Cuervo filled New Year! 🥂✨
 
@josecuervotequila #cuervopartner @cuervocollective",#cuervopartner,86,7,6,3,6136,6136,1.66,,Playful / Fun,None,Yes,@josecuervotequila,Yes,,2,25,2,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",The Pulse,Collective,Entertain,,Collective
Jose Cuervo,Instagram,https://www.instagram.com/p/DS5X59LD4Gc/,2025-12-30,12:45,Carousel,0,"The holidays always taste better with Margs🍹 Cheers! 

@josecuervotequila #CuervoPartner #CuervoCollective",#CuervoPartner #CuervoCollective,51,1,3,2,0,10881,0.52,,Playful / Fun,None,Yes,@josecuervotequila,No,,1,11,1,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",The Pulse,Cuervo,Entertain,,Collective
Jose Cuervo,Instagram,https://www.instagram.com/p/DS2zJ0-Dnig/,2025-12-29,12:45,Carousel,0,"New year, same favorite tequila 🥂✨ @josecuervotequila #cuervopartner @cuervocollective",#cuervopartner,370,12,11,3,0,16431,2.41,,Casual / Conversational,None,Yes,@josecuervotequila,No,,2,9,2,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",The Pulse,Collective,Entertain,,Collective
Jose Cuervo,Instagram,https://www.instagram.com/p/DSszzZWDag9/,2025-12-25,15:39,Static Image,0,"Holiday magic hits different with Cuervo✨🍹

Cheers to cozy nights, bright lights, and Cuervo margs all season long.

What are you toasting to tonight? 👇",,44,0,0,1,0,4183,1.08,,Playful / Fun,None,No,,No,,3,25,0,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",The Pulse,Cuervo,Entertain,,Cocktail Highlights
Jose Cuervo,Instagram,https://www.instagram.com/p/DSpquqtje_h/,2025-12-24,10:22,Static Image,0,Don’t worry we’re taking notes… 🎁 What’s on your wishlist? Drop it below 👇,,32,2,2,1,0,3899,0.95,,Casual / Conversational,None,No,,No,,2,14,0,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",The Pulse,Cuervo,Entertain,,Product/Lifestyle
Jose Cuervo,Instagram,https://www.instagram.com/p/DSkybafCeDC/,2025-12-22,12:53,Static Image,0,"‘Tis the season for good friends and Cuervo in hand! ✨🍹

Who are you celebrating with? Tag your holiday crew below 👇",,50,0,0,2,0,4732,1.1,,Casual / Conversational,Tag a friend,No,,No,,3,22,0,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",The Pulse,Cuervo,Entertain,,
Jose Cuervo,Instagram,https://www.instagram.com/p/DSdbMADlF9l/,2025-12-19,16:15,Carousel,0,"This is how Cuervo celebrates the holidays 🎄🔥

Cuervo cocktails, loud laughs, good music, and even better outfits! 

Tag your holiday crew, save this for party inspo, and click the link in bio to stock up for your next celebration.",,25,2,0,0,0,5479,0.49,,Playful / Fun,Link in bio,No,,No,,2,40,0,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",The Pulse,Cuervo,Entertain,,Cocktail Highlights
Jose Cuervo,Instagram,https://www.instagram.com/reel/DSYKtZtDy9s/,2025-12-17,15:15,Reel,0,"The perfect holiday themed Cuervo Tradicional cocktails are here! These 3 drinks are sure to be a hit at any gathering this season! Make your own with the ingredients and steps below ⬇️ 

🍒 Cranberry Spritz
Ingredients:
1 1/2 oz blanco tequila• 1 oz cranberry juice • 1/2 oz lime juice • 3 oz sparkling water
Steps:
Add tequila, cranberry juice, and lime juice to a glass.
Add ice.
Pour in sparkling water.
Stir gently.
Garnish if you want (lime wheel, cranberries).

🍎 Apple Pie Margarita
Ingredients:
2 oz añejo tequila • 3 oz apple cider • 1/2 oz lemon juice • 1/2 oz brown sugar syrup •
pinch pumpkin spice • apple slices + cinnamon stick
Steps:
Add tequila, apple cider, lemon juice, syrup, and pumpkin spice to a shaker.
Add ice and shake well.
Strain into a glass with fresh ice.
Garnish with apple slices and a cinnamon stick.

💚 Pistachio Espresso Martini
Ingredients:
2 oz blanco tequila • 1 oz pistachio liqueur • 1 oz espresso/cold brew concentrate • 1/2 oz 
brown sugar syrup • ice • crushed pistachios (rim)
Steps:
Rim the glass with syrup and dip in crushed pistachios.
Add tequila, pistachio liqueur, espresso, and syrup to a shaker.
Fill with ice.
Shake hard until frothy and cold.
Strain into your rimmed glass.

@josecuervotequila #cuervopartner #cuervocollective",#cuervopartner #cuervocollective,270,17,8,10,9826,9826,3.1,,Aspirational / Lifestyle,None,Yes,@josecuervotequila,Yes,,5,221,1,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",The Pulse,Collective,Educate,,Cocktail Highlights
Jose Cuervo,TikTok,https://www.tiktok.com/@josecuervotequila/video/7584922949820468493?utm_campaign=tt4d_open_api&utm_source=7036369194396418050,2025-12-17,15:15,Video,0,"The perfect holiday themed Cuervo Tradicional cocktails are here! These 3 drinks are sure to be a hit at any gathering this season! Make your own with the ingredients and steps below ⬇️ 🍒 Cranberry Spritz Ingredients: 1 1/2 oz blanco tequila• 1 oz cranberry juice • 1/2 oz lime juice • 3 oz sparkling water Steps: Add tequila, cranberry juice, and lime juice to a glass. Add ice. Pour in sparkling water. Stir gently. Garnish if you want (lime wheel, cranberries). 🍎 Apple Pie Margarita Ingredients: 2 oz añejo tequila • 3 oz apple cider • 1/2 oz lemon juice • 1/2 oz brown sugar syrup • pinch pumpkin spice • apple slices + cinnamon stick Steps: Add tequila, apple cider, lemon juice, syrup, and pumpkin spice to a shaker. Add ice and shake well. Strain into a glass with fresh ice. Garnish with apple slices and a cinnamon stick. 💚 Pistachio Espresso Martini Ingredients: 2 oz blanco tequila • 1 oz pistachio liqueur • 1 oz espresso/cold brew concentrate • 1/2 oz brown sugar syrup • ice • crushed pistachios (rim) Steps: Rim the glass with syrup and dip in crushed pistachios. Add tequila, pistachio liqueur, espresso, and syrup to a shaker. Fill with ice. Shake hard until frothy and cold. Strain into your rimmed glass. @josecuervotequila #cuervopartner #cuervocollective",#cuervopartner #cuervocollective,13,0,0,0,481,481,2.7,,Aspirational / Lifestyle,None,Yes,@josecuervotequila,Yes,,5,221,1,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Jose Cuervo,Instagram,https://www.instagram.com/p/DSS3CVWjCPk/,2025-12-15,13:47,Static Image,0,"The holidays called… they want more margs 🎁

Good news: with Cuervo, marg season never ends! ✨",,63,0,8,4,0,13303,0.56,,Casual / Conversational,None,No,,No,,2,17,0,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",The Pulse,Cuervo,Entertain,,Cultural Moment/Holiday
Jose Cuervo,Instagram,https://www.instagram.com/p/DSIjgzADSgl/,2025-12-11,13:44,Static Image,0,"Only 192 days until Summer…. Good thing it’s always marg season when Cuervo’s in the mix🍹☀️

Summer’s a state of mind, and we pour it year-round! Check out the link in our bio for summer-inspired recipes.",,40,2,1,0,0,8506,0.51,,Casual / Conversational,None,No,,No,,3,36,0,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",The Ritual,Cuervo,Entertain,,Cocktail Highlights
Jose Cuervo,Instagram,https://www.instagram.com/reel/DR5U065DzA6/,2025-12-05,15:47,Reel,0,"Erwin’s holiday set starts with a Cuervo pre-game 🍹✨

Drop a 🎧 if you’re making margs this season + tap the link in bio to shake up your own Cuervo pre-game.",,38,0,1,0,1586,1586,2.46,,Casual / Conversational,Link in bio,No,,Yes,,3,31,0,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",The Pulse,Cuervo,Entertain,,Cocktail Highlights
Jose Cuervo,TikTok,https://www.tiktok.com/@josecuervotequila/video/7580478091609263415?utm_campaign=tt4d_open_api&utm_source=7036369194396418050,2025-12-05,15:47,Video,0,Erwin’s holiday set starts with a Cuervo pre-game 🍹✨ Drop a 🎧 if you’re making margs this season + tap the link in bio to shake up your own Cuervo pre-game.,,15,1,1,0,468,468,3.63,,Casual / Conversational,Link in bio,No,,Yes,,3,31,0,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Jose Cuervo,Instagram,https://www.instagram.com/p/DRz6VDKE4H5/,2025-12-03,13:19,Carousel,0,"Shaken or straight up?
🥃 However you pour it, make it Cuervo!

Let us know how you like it below 👇",,74,7,0,2,0,11208,0.74,,Casual / Conversational,Comment below,No,,No,,2,21,0,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",The Ritual,Cuervo,Entertain,,Cocktail Highlights
Jose Cuervo,Instagram,https://www.instagram.com/reel/DRuxwPXESv7/,2025-12-01,13:28,Reel,0,"Cozy moments brought to you by Cuervo magic ✨🤎 🤝 

@josecuervotequila #cuervopartner #cuervocollective",#cuervopartner #cuervocollective,223,23,6,3,9411,9411,2.71,,Casual / Conversational,None,Yes,@josecuervotequila,Yes,,2,13,1,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",The Pulse,Collective,Entertain,,Collective
Jose Cuervo,Instagram,https://www.instagram.com/reel/DRnT1YVj-0L/,2025-11-28,15:52,Reel,0,"You know what time it is… UFC 323 is almost here! We’re giving away 10 UFC PPV codes so you can catch every jab, kick, and knockout with a Cuervo marg in hand!⚡️

Want in? Here’s how to enter for a chance to win:
1️⃣ Follow @josecuervotequila
2️⃣ Comment below: Tag the friend who becomes the unofficial watch party bartender + which Cuervo marg they'll be serving all night long🍹🔥
3️⃣ Include #CuervoUFC #Sweeps

⚡ Winners will be selected based on quality + creativity
👀 Watch your DMs to see if you score a code
🎟️ Codes will be sent ahead of the Main Card

Let’s see who’s in your watch party crew, tag them below 👇

#UFC322 #CuervoUFC

No prchse. nec. Open to (50) U.S. & D.C. only, age 21+, w/ active ESPN+ subscription. Ends 12/5/2025. See official rules incl. prize details @ link in bio.",#CuervoUFC #Sweeps #UFC322 #CuervoUFC,65,27,23,5,23987,23987,0.5,,Educational / Informative,Link in bio,No,,Yes,,12,147,1,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",The Front Row,Cuervo,Convince,,Giveaway/Promo
Jose Cuervo,Instagram,https://www.instagram.com/reel/DRj0WKFke24/,2025-11-27,07:20,Reel,0,"Family, friends, good vibes… and Cuervo margs!

Here’s what the Cuervo Collective is grateful for this year 🥂✨

Tell us what you’re thankful for below ⬇️",,85,6,7,2,4008,4008,2.5,,Casual / Conversational,Comment below,No,,Yes,,4,26,0,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",The Pulse,Cuervo,Entertain,,Collective
Jose Cuervo,Instagram,https://www.instagram.com/reel/DRh6bc2D0LZ/,2025-11-26,13:35,Reel,0,"If you’re hosting the crew for Friendsgiving, make sure you try these delicious pumpkin pie margaritas! 

@josecuervotequila #cuervopartner #cuervocollective",#cuervopartner #cuervocollective,35,2,3,0,1970,1970,2.03,,Casual / Conversational,None,Yes,@josecuervotequila,Yes,,0,19,1,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",The Pulse,Cuervo,Educate,,Collective
Jose Cuervo,Instagram,https://www.instagram.com/reel/DRfjQbcjiNN/,2025-11-25,15:34,Reel,0,"The perfect @josecuervotequila drink for every Friendsgiving dish! Had to call in some besties to help me cook a cute lil dinner for me and some friends <3 S/o @awesomezaucy & @claudia.again

Dish 🤝🏽 Drink pairings:
Cuervo Blanco Spritz x Steak, Jalapeño Marg x Mac and Cheese, Cuervo Carajillo x Apple Cobbler 🥵

Shot and edited by @mostknownrandi

#CuervoPartner #CuervoCollective",#CuervoPartner #CuervoCollective,0,0,0,0,25,25,0.0,,Aspirational / Lifestyle,None,Yes,@josecuervotequila,Yes,,3,60,4,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Jose Cuervo,Instagram,https://www.instagram.com/p/DRNJaOwDVoS/,2025-11-18,12:00,Carousel,0,"Wherever Cuervo shows up, good times always follow! 🥃 Because no one does it like #thetequilathatinventedtequila

Check out the link in our bio for easy to make at home Cuervo cocktails!",#thetequilathatinventedtequila,83,5,2,2,0,15148,0.61,,Playful / Fun,None,No,,No,,1,31,0,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",The Ritual,Cuervo,Entertain,,Cocktail Highlights
Jose Cuervo,Instagram,https://www.instagram.com/p/DRIZhwMD0hv/,2025-11-16,15:45,Carousel,0,"Friendsgiving survival starts with one thing: Cuervo® Tradicional® Blanco.

Big-batch Paloma, Mule with a lil edge, or a bright Cranberry Spritz… Consider your cocktail duty handled. 🍹

Click the link in bio for the recipes + get a bottle delivered before the feast! 🦃✨",,39,2,2,2,0,15990,0.28,,Casual / Conversational,Link in bio,No,,No,,3,44,0,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",The Pulse,Cuervo,Educate,,Cocktail Highlights
Jose Cuervo,Instagram,https://www.instagram.com/p/DRCpzvLDnov/,2025-11-14,10:12,Carousel,0,"The tequila that invented tequila 🥃⚡️

From the shirt tequila made to the smile tequila made, it all starts with Cuervo.

Here’s to the originals, the ones who do it first (and do it right)!",,64,6,1,3,0,18021,0.41,,Casual / Conversational,None,No,,No,,3,35,0,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",The Craft,Cuervo,Educate,,Brand Heritage / Culture
Jose Cuervo,Instagram,https://www.instagram.com/reel/DQ-CUcbk2QU/,2025-11-12,15:10,Reel,0,"Margaritas + ocean views = perfection. 🌴

Learn how to mix our Classic Margarita with @JtheTequilaGuy, then start planning your next beachside getaway with @cheapcaribbean",,121,10,20,6,4408,4408,3.56,,Educational / Informative,None,Yes,@JtheTequilaGuy,Yes,,1,25,2,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",The Craft,Partner,Educate,,Cocktail Highlights
Jose Cuervo,Instagram,https://www.instagram.com/p/DQ95KVFFxUI/,2025-11-12,13:50,Carousel,0,"Good food, good friends, and good tequila… that’s the recipe for a Cuervo Friendsgiving! (and the ones in the link in bio ofc)

Here’s to the moments that bring us together 🤍🥃 Send to the friend who’s hosting Friendsgiving this year for inspo! 

@dinabn",,57,1,0,1,0,16298,0.36,,Casual / Conversational,Link in bio,No,,No,,1,44,1,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",The Pulse,Cuervo,Entertain,,Cocktail Highlights
Jose Cuervo,Instagram,https://www.instagram.com/p/DQ5bjpPDP74/,2025-11-10,20:14,Carousel,0,"The Cuervo Collective in Mexico on film 📸🤩
 
No filters. No retakes. Just real moments & #thetequilathatinventedtequila",#thetequilathatinventedtequila,161,17,8,1,0,23691,0.79,,Casual / Conversational,None,No,,No,,2,17,0,No,"Imported from Sprout Social — Post Performance (Cuervo) October 1, 2025 - March 16, 2026.csv",The Ritual,Cuervo,Entertain,,Collective
