"Date","Network","Profile","Audience","Net Audience Growth","Audience Gained","Sent Messages (Total)","Published Posts (Total)","Received Messages (Total)","Impressions","Video Views","Engagements","Engagement Rate (per Impression)","Reactions","Comments","Shares","Post Link Clicks","Saves","Other Post Clicks","Other Engagements","Sent posts (X)","Sent Quotes (X)","Sent @Replies (X)","Sent Direct Messages (X)","Sent Posts (Facebook)","Sent Ad Posts (Facebook)","Sent Comments (Facebook)","Sent Ad Comments (Facebook)","Sent Private Messages (Facebook)","Sent Posts (Instagram)","Sent Stories (Instagram)","Sent Reels (Instagram)","Sent Comments (Instagram)","Sent Ad Comments (Instagram)","Sent Posts (Threads)","Sent Quotes (Threads)","Sent Comments (Threads)","Sent Posts (LinkedIn)","Sent Comments (LinkedIn)","Sent Direct Messages (LinkedIn)","Sent Videos (TikTok)","Sent Comments (TikTok)","Sent Pins (Pinterest)","Sent Saves (Pinterest)","Sent Videos (YouTube)","Received Mentions (X)","Received Direct Messages (X)","Received Reposts (X)","Received Quotes (X)","Received New Follower Alerts (X)","Received Wall Posts (Facebook)","Received Comments (Facebook)","Received Ad Comments (Facebook)","Received Private Messages (Facebook)","Received Comments (Instagram)","Received Ad Comments (Instagram)","Received Mentions (Instagram)","Received Media Tags (Instagram)","Received Posts (Threads)","Received Comments (Threads)","Received Comments (LinkedIn)","Received Direct Messages (LinkedIn)","Sent Direct Messages (Instagram)","Received Direct Messages (Instagram)","Received Comments (TikTok)"
"04-03-2025","Instagram","devilsreserve","634","4","4","2","2","9","8,522","613","41","0.48%","32","3","5","","1","","","","","","","","","","","","2","0","0","0","0","","","","","","","","","","","","","","","","","","","","","1","0","0","2","","","","","0","3",""
"04-03-2025","TikTok","'@devilsreserve","","","","0","0","0","0","0","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"04-04-2025","Instagram","devilsreserve","641","7","7","1","1","5","2,520","434","34","1.35%","29","1","4","","0","","","","","","","","","","","","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","1","","","","","0","0",""
"04-04-2025","TikTok","'@devilsreserve","","","","0","0","0","0","0","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"04-05-2025","Instagram","devilsreserve","645","4","4","0","0","3","345","333","38","11.01%","33","1","4","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","1","","","","","0","1",""
"04-05-2025","TikTok","'@devilsreserve","","","","0","0","0","0","0","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"04-06-2025","Instagram","devilsreserve","647","2","2","1","0","11","768","267","39","5.08%","31","2","6","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","1","1",""
"04-06-2025","TikTok","'@devilsreserve","","","","0","0","0","0","0","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"04-07-2025","Instagram","devilsreserve","650","3","3","1","1","7","660","213","28","4.24%","24","1","3","","0","","","","","","","","","","","","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","1","","","","","0","5",""
"04-07-2025","TikTok","'@devilsreserve","","","","0","0","0","0","0","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"04-08-2025","Instagram","devilsreserve","654","4","4","7","1","10","1,073","162","21","1.96%","18","0","3","","0","","","","","","","","","","","","0","0","1","6","0","","","","","","","","","","","","","","","","","","","","","7","0","0","0","","","","","0","0",""
"04-08-2025","TikTok","'@devilsreserve","","","","0","0","0","0","0","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"04-09-2025","Instagram","devilsreserve","660","6","6","1","1","7","591","195","30","5.08%","22","2","6","","0","","","","","","","","","","","","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","1","0","0","0","","","","","0","0",""
"04-09-2025","TikTok","'@devilsreserve","","","","0","0","0","0","0","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"04-10-2025","Instagram","devilsreserve","665","5","5","2","0","13","364","304","43","11.81%","23","4","15","","1","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","2","0","0","3","","","","","2","1",""
"04-10-2025","TikTok","'@devilsreserve","","","","0","0","0","0","0","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"04-11-2025","Instagram","devilsreserve","669","4","4","0","0","12","422","204","32","7.58%","19","2","11","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","2","","","","","0","1",""
"04-11-2025","TikTok","'@devilsreserve","","","","0","0","0","0","0","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"04-12-2025","Instagram","devilsreserve","675","6","6","0","0","7","238","153","34","14.29%","22","4","8","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","1","0","0","2","","","","","0","2",""
"04-12-2025","TikTok","'@devilsreserve","","","","0","0","0","0","0","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"04-13-2025","Instagram","devilsreserve","679","4","4","0","0","4","214","68","25","11.68%","15","2","5","","3","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","1","","","","","0","1",""
"04-13-2025","TikTok","'@devilsreserve","","","","0","0","0","0","0","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"04-14-2025","Instagram","devilsreserve","682","3","3","0","0","6","8,679","54","17","0.2%","10","2","4","","1","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"04-14-2025","TikTok","'@devilsreserve","","","","0","0","0","0","0","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"04-15-2025","Instagram","devilsreserve","686","4","4","0","0","2","13,896","45","14","0.1%","9","1","3","","1","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"04-15-2025","TikTok","'@devilsreserve","","","","0","0","0","0","0","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"04-16-2025","Instagram","devilsreserve","690","4","4","0","0","8","17,645","38","12","0.07%","5","2","4","","1","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","2","","","","","0","2",""
"04-16-2025","TikTok","'@devilsreserve","","","","0","0","0","0","0","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"04-17-2025","Instagram","devilsreserve","692","2","2","1","1","3","22,071","34","9","0.04%","5","1","3","","0","","","","","","","","","","","","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","1","0","0","0","","","","","0","0",""
"04-17-2025","TikTok","'@devilsreserve","","","","0","0","0","0","0","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"04-18-2025","Instagram","devilsreserve","695","3","3","0","0","10","21,483","111","8","0.04%","4","1","3","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","3","","","","","0","3",""
"04-18-2025","TikTok","'@devilsreserve","","","","0","0","0","0","0","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"04-19-2025","Instagram","devilsreserve","697","2","2","0","0","5","23,912","344","17","0.07%","13","0","4","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","1","","","","","0","0",""
"04-19-2025","TikTok","'@devilsreserve","","","","0","0","0","0","0","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"04-20-2025","Instagram","devilsreserve","700","3","3","0","0","2","23,879","205","12","0.05%","7","0","4","","1","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","2","","","","","0","0",""
"04-20-2025","TikTok","'@devilsreserve","","","","0","0","0","0","0","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"04-21-2025","Instagram","devilsreserve","703","3","3","0","0","2","21,453","144","8","0.04%","4","1","2","","1","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","1","","","","","0","1",""
"04-21-2025","TikTok","'@devilsreserve","","","","0","0","0","0","0","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"04-22-2025","Instagram","devilsreserve","707","4","4","0","0","2","11,250","110","5","0.04%","4","0","1","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","1","","","","","0","0",""
"04-22-2025","TikTok","'@devilsreserve","","","","0","0","0","0","0","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"04-23-2025","Instagram","devilsreserve","711","4","4","0","0","11","7,988","89","5","0.06%","3","1","1","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","1","","","","","0","0",""
"04-23-2025","TikTok","'@devilsreserve","","","","0","0","0","0","0","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"04-24-2025","Instagram","devilsreserve","713","2","2","0","0","5","7,766","73","3","0.04%","2","0","1","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"04-24-2025","TikTok","'@devilsreserve","","","","0","0","0","0","0","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"04-25-2025","Instagram","devilsreserve","767","54","54","4","1","14","8,210","62","2","0.02%","1","1","0","","0","","","","","","","","","","","","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","2","0","0","3","","","","","3","1",""
"04-25-2025","TikTok","'@devilsreserve","","","","0","0","0","0","0","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"04-26-2025","Instagram","devilsreserve","802","35","35","0","0","12","3,833","55","9","0.23%","6","2","1","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","2","0","0","1","","","","","0","2",""
"04-26-2025","TikTok","'@devilsreserve","","","","0","0","0","0","0","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"04-27-2025","Instagram","devilsreserve","806","4","4","1","1","1","377","27","6","1.59%","6","0","0","","0","","","","","","","","","","","","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","1","","","","","0","0",""
"04-27-2025","TikTok","'@devilsreserve","","","","0","0","0","0","0","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"04-28-2025","Instagram","devilsreserve","809","3","3","0","0","6","192","0","45","23.44%","38","4","2","","1","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","3","","","","","0","1",""
"04-28-2025","TikTok","'@devilsreserve","","","","0","0","0","0","0","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
